,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
DS Kulkarni,15,8,1,1,2,0,0,27,2,3,21,77.78
S Kaushik,2,2,0,0,1,0,0,5,0,1,6,120.0
JP Faulkner,6,7,2,0,2,0,0,17,1,2,19,111.76
DJ Bravo,5,9,5,0,7,0,1,27,1,4,53,196.3
SB Bangar,3,0,0,0,0,0,0,3,1,1,0,0.0
MG Johnson,16,12,3,1,9,0,1,42,1,6,63,150.0
Sandeep Sharma,24,10,1,0,3,0,0,38,2,5,24,63.16
MM Sharma,11,11,6,1,4,0,2,35,1,7,54,154.29
KJ Abbott,4,2,0,0,2,0,0,8,0,2,10,125.0
T Natarajan,1,0,0,0,0,0,0,1,1,1,0,0.0
JO Holder,5,4,1,0,1,0,0,11,1,2,10,90.91
IK Pathan,11,15,1,0,5,0,1,33,0,5,43,130.3
UT Yadav,19,22,2,0,4,0,3,50,1,9,60,120.0
M Morkel,24,15,5,1,7,0,3,55,1,7,74,134.55
S Nadeem,15,29,2,0,4,0,1,51,2,7,55,107.84
P Negi,8,17,2,0,0,0,0,27,1,4,21,77.78
JP Duminy,5,11,0,0,3,0,0,19,0,3,23,121.05
R Shukla,6,2,1,0,5,0,0,14,0,1,24,171.43
S Kaul,2,10,1,0,1,0,0,14,0,3,16,114.29
Imran Tahir,7,15,0,0,0,0,0,22,1,3,15,68.18
MK Tiwary,0,0,0,0,1,0,0,1,0,1,4,400.0
R Vinay Kumar,20,18,5,0,6,0,1,50,1,7,58,116.0
DL Vettori,3,11,1,0,0,0,0,15,0,2,13,86.67
KP Appanna,2,3,2,0,0,0,0,7,1,2,7,100.0
CH Morris,2,2,1,0,1,0,0,6,0,2,8,133.33
DJG Sammy,5,6,2,0,0,0,0,13,0,3,10,76.92
A Mishra,25,31,8,0,5,0,3,72,3,9,85,118.06
PJ Sangwan,12,0,2,0,3,0,0,17,2,2,16,94.12
DP Nannes,0,5,0,0,2,0,0,7,0,2,13,185.71
R Bhatia,4,9,0,0,0,0,0,13,1,3,9,69.23
AM Salvi,1,4,0,0,0,0,1,6,0,1,10,166.67
J Yadav,6,6,0,0,1,0,0,13,0,1,10,76.92
CR Brathwaite,0,3,1,0,1,0,0,5,0,1,9,180.0
Mohammed Shami,10,9,2,0,8,0,2,31,0,4,57,183.87
YK Pathan,2,3,0,0,0,0,0,5,0,1,3,60.0
B Lee,7,1,0,0,0,0,0,8,0,3,1,12.5
LR Shukla,0,4,0,0,0,0,0,4,0,2,4,100.0
K Upadhyay,4,4,0,0,2,0,1,11,0,1,18,163.64
WD Parnell,6,3,0,0,1,0,0,10,1,2,7,70.0
R Sharma,10,12,1,1,3,0,0,27,1,3,29,107.41
Yuvraj Singh,1,15,2,0,0,0,1,19,0,4,25,131.58
AD Mathews,13,20,7,0,3,0,1,44,1,5,52,118.18
Bipul Sharma,14,13,0,0,0,0,0,27,2,4,13,48.15
P Awana,9,8,3,0,4,0,1,25,0,3,36,144.0
PP Chawla,13,24,4,1,10,0,2,54,1,6,87,161.11
MS Gony,3,2,1,0,0,0,1,7,0,1,10,142.86
R Sathish,1,8,1,0,0,0,0,10,0,2,10,100.0
PP Ojha,2,13,0,0,1,0,2,18,0,3,29,161.11
KA Pollard,4,3,0,0,1,0,0,8,1,2,7,87.5
Harbhajan Singh,8,19,2,0,1,0,0,30,1,5,27,90.0
NLTC Perera,0,2,0,0,0,0,0,2,0,1,2,100.0
Harmeet Singh,4,5,1,0,3,0,0,13,0,1,19,146.15
PC Valthaty,1,1,0,0,1,0,1,4,0,1,11,275.0
MM Patel,3,2,0,0,1,0,1,7,0,1,12,171.43
JEC Franklin,1,2,0,0,1,0,0,4,0,1,6,150.0
TG Southee,7,4,0,1,1,0,1,14,1,2,17,121.43
RJ Harris,5,2,0,0,1,0,0,8,1,2,6,75.0
Azhar Mahmood,9,9,0,0,2,0,1,21,0,2,23,109.52
AB Agarkar,14,11,2,0,6,0,0,33,1,3,39,118.18
Swapnil Singh,0,2,1,0,0,0,0,3,0,1,4,133.33
R Tewatia,3,3,0,0,0,0,0,6,0,1,3,50.0
GJ Maxwell,2,3,1,0,0,0,1,7,0,1,11,157.14
JA Morkel,9,5,2,0,4,0,0,20,1,4,25,125.0
AB Dinda,9,5,0,0,1,0,0,15,0,3,9,60.0
VR Aaron,3,6,1,0,4,0,1,15,0,2,30,200.0
YS Chahal,7,8,1,1,1,0,0,18,2,3,17,94.44
S Narwal,4,1,0,0,1,0,0,6,0,1,5,83.33
SMSM Senanayake,3,1,0,0,0,0,0,4,1,1,1,25.0
NM Coulter-Nile,11,13,2,0,5,0,3,34,0,4,55,161.76
A Nehra,17,15,2,0,10,0,0,44,0,6,59,134.09
Rashid Khan,0,2,0,0,0,0,0,2,0,1,2,100.0
MC Henriques,1,2,0,0,0,0,1,4,0,1,8,200.0
AF Milne,5,4,0,0,2,0,0,11,0,2,12,109.09
S Badree,5,5,1,0,1,0,0,12,2,2,11,91.67
S Aravind,8,8,0,0,10,0,1,27,0,3,54,200.0
A Mithun,4,4,1,0,1,0,1,11,0,1,16,145.45
A Kumble,3,6,2,0,3,0,0,14,0,1,22,157.14
RE van der Merwe,4,7,1,0,1,0,0,13,0,2,13,100.0
M Kartik,4,7,3,0,0,0,0,14,0,3,13,92.86
AC Thomas,0,4,0,0,0,0,0,4,0,1,4,100.0
JE Taylor,0,2,0,0,2,0,0,4,0,1,10,250.0
GS Sandhu,3,3,3,0,3,0,0,12,0,1,21,175.0
PJ Cummins,0,2,0,0,0,0,0,2,0,1,2,100.0
AD Russell,9,7,0,0,3,0,0,19,1,3,19,100.0
MR Marsh,0,2,0,0,1,0,0,3,0,1,6,200.0
KMDN Kulasekara,0,0,0,0,1,0,0,1,0,1,4,400.0
DE Bollinger,5,3,1,0,0,0,0,9,0,3,5,55.56
VY Mahesh,3,3,0,0,0,0,0,6,1,1,3,50.0
D Wiese,2,4,2,0,2,0,0,10,0,1,16,160.0
SB Jakati,4,6,1,1,4,0,0,16,0,2,27,168.75
BJ Rohrer,0,1,0,0,1,0,0,2,0,1,5,250.0
JD Ryder,0,1,0,0,0,0,0,1,0,1,1,100.0
S Gopal,5,7,3,0,1,0,0,16,1,2,17,106.25
D du Preez,1,0,0,0,0,0,0,1,1,1,0,0.0
PV Tambe,4,0,0,0,1,0,0,5,1,1,4,80.0
Anureet Singh,2,0,0,0,0,0,0,2,1,1,0,0.0
CR Woakes,2,3,0,0,1,0,1,7,0,1,13,185.71
C de Grandhomme,1,5,0,0,0,0,0,6,0,1,5,83.33
Kuldeep Yadav,3,2,0,0,1,0,0,6,0,1,6,100.0
SK Trivedi,2,2,0,0,0,0,0,4,0,1,2,50.0
SK Warne,2,1,0,0,0,0,0,3,1,1,1,33.33
P Suyal,2,2,1,0,1,0,0,6,0,1,8,133.33
J Suchith,3,7,3,0,1,0,0,14,0,1,17,121.43
CJ Anderson,0,2,0,0,1,0,0,3,0,1,6,200.0
M Muralitharan,5,6,0,0,1,0,2,14,0,1,22,157.14
CH Gayle,0,1,0,0,0,0,0,1,0,1,1,100.0
Ankit Sharma,3,4,0,0,1,0,0,8,0,1,8,100.0
DT Christian,0,3,0,0,2,0,0,5,0,1,11,220.0
Anand Rajan,2,5,0,0,2,0,0,9,0,1,13,144.44
Parvez Rasool,0,4,0,0,1,0,0,5,0,1,8,160.0
CJ Jordan,2,4,2,0,1,0,1,10,0,1,18,180.0
