,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SK Raina,7,11,0,0,4,0,3,25,0,4,45,180.0
DJ Bravo,6,9,2,0,4,0,0,21,1,2,29,138.1
S Randiv,2,5,1,0,0,0,0,8,0,1,7,87.5
SB Styris,5,7,0,0,0,0,0,12,1,2,7,58.33
UT Yadav,5,5,0,0,3,0,0,13,0,3,17,130.77
CR Woakes,3,2,0,0,0,0,0,5,1,1,2,40.0
C de Grandhomme,1,0,0,0,2,0,0,3,0,1,8,266.67
R Vinay Kumar,14,7,2,0,3,0,0,26,1,5,23,88.46
V Kohli,1,5,0,0,0,0,1,7,0,2,11,157.14
NB Singh,3,2,0,0,1,0,0,6,0,1,6,100.0
Basil Thampi,3,5,0,0,3,0,0,11,0,2,17,154.55
RA Jadeja,5,6,1,1,2,0,0,15,0,4,19,126.67
SS Agarwal,1,1,1,0,1,0,1,5,0,1,13,260.0
AJ Tye,1,0,0,0,0,0,0,1,1,1,0,0.0
S Kaushik,1,1,0,0,0,0,0,2,1,1,1,50.0
AA Chavan,4,1,0,0,3,0,1,9,0,1,19,211.11
SW Tait,8,5,0,0,0,0,0,13,0,2,5,38.46
J Botha,1,3,0,0,0,0,0,4,1,1,3,75.0
SK Trivedi,9,12,4,0,2,0,1,28,0,4,34,121.43
SM Pollock,6,3,2,0,0,0,0,11,0,1,7,63.64
A Nehra,13,9,2,0,5,0,0,29,1,5,33,113.79
VS Yeligati,3,4,0,0,1,0,1,9,0,1,14,155.56
SD Chitnis,4,3,2,0,2,0,1,12,1,1,21,175.0
CRD Fernando,2,3,0,0,2,0,1,8,0,1,17,212.5
DR Smith,5,2,2,0,1,0,1,11,0,1,16,145.45
HH Pandya,2,3,0,0,3,0,0,8,0,1,15,187.5
MJ McClenaghan,4,4,2,0,1,0,1,12,2,3,18,150.0
Harbhajan Singh,21,42,1,0,7,0,2,73,1,9,84,115.07
SL Malinga,9,18,2,0,3,0,0,32,2,7,34,106.25
IC Pandey,2,1,0,0,0,0,0,3,0,1,1,33.33
R McLaren,5,0,0,0,3,0,0,8,0,1,12,150.0
KA Pollard,7,26,3,0,2,0,1,39,0,7,46,117.95
A Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
BJ Hodge,2,4,0,0,2,0,1,9,0,2,18,200.0
KK Cooper,9,9,3,0,1,0,0,22,2,3,19,86.36
VS Malik,4,0,0,0,2,0,0,6,1,1,8,133.33
RP Singh,12,11,4,0,7,0,2,36,1,6,59,163.89
DNT Zoysa,6,4,1,0,1,0,1,13,0,1,16,123.08
Shahid Afridi,2,5,0,0,4,0,0,11,0,1,21,190.91
SB Bangar,7,5,2,0,3,0,0,17,0,1,21,123.53
D Kalyankrishna,1,3,0,0,0,0,0,4,0,1,3,75.0
MM Patel,25,13,2,0,4,0,3,47,1,5,51,108.51
Pankaj Singh,1,4,1,1,1,0,2,10,0,1,25,250.0
D Salunkhe,5,4,0,0,1,0,1,11,0,1,14,127.27
JJ Bumrah,1,4,0,0,0,0,0,5,0,1,4,80.0
TG Southee,2,1,0,0,0,0,0,3,1,1,1,33.33
KH Pandya,0,3,2,0,2,0,0,7,0,1,15,214.29
PP Ojha,10,9,1,0,1,0,2,23,1,4,27,117.39
S Gopal,0,1,3,0,1,0,1,6,0,1,17,283.33
K Santokie,1,0,1,0,0,0,0,2,1,1,2,100.0
S Aravind,12,7,1,0,2,0,1,23,1,3,23,100.0
CH Gayle,2,5,1,0,1,0,0,9,0,2,11,122.22
TA Boult,4,1,0,0,0,0,0,5,0,1,1,20.0
B Kumar,9,2,0,0,2,0,0,13,3,4,10,76.92
AB McDonald,3,3,0,0,0,0,1,7,2,2,9,128.57
CJ McKay,2,1,0,0,0,0,0,3,0,1,1,33.33
JEC Franklin,4,0,0,0,0,0,0,4,1,1,0,0.0
SK Warne,2,3,1,0,1,0,3,10,0,1,27,270.0
AL Menaria,0,2,0,0,1,0,0,3,0,1,6,200.0
AS Raut,1,1,1,0,1,0,0,4,0,1,7,175.0
R Rampaul,2,1,0,0,0,0,0,3,1,1,1,33.33
Shakib Al Hasan,4,3,2,0,1,0,0,10,0,1,11,110.0
PP Chawla,1,3,0,0,1,0,0,5,0,1,7,140.0
AD Russell,0,2,0,0,0,0,1,3,0,1,8,266.67
MC Henriques,5,8,0,0,6,0,0,19,0,3,32,168.42
DS Kulkarni,6,9,0,0,5,0,0,20,1,4,29,145.0
PJ Sangwan,2,1,0,0,0,0,0,3,1,2,1,33.33
Ankit Soni,1,5,1,0,1,0,0,8,0,1,11,137.5
Iqbal Abdulla,3,0,0,0,1,0,0,4,0,1,4,100.0
MG Johnson,4,2,0,0,0,0,0,6,0,1,2,33.33
NM Coulter-Nile,7,4,0,0,2,0,0,13,0,1,12,92.31
R Dhawan,5,2,1,0,3,0,0,11,0,1,16,145.45
RG Sharma,3,11,1,0,1,0,0,16,0,3,17,106.25
GJ Maxwell,1,1,0,0,0,0,0,2,0,1,1,50.0
NLTC Perera,2,4,1,0,0,0,1,8,0,2,12,150.0
S Kaul,10,10,0,0,3,0,1,24,0,2,28,116.67
Rashid Khan,7,3,0,0,2,0,0,12,0,1,11,91.67
GH Vihari,1,2,0,0,0,0,0,3,0,1,2,66.67
DJG Sammy,1,0,0,0,0,0,0,1,1,1,0,0.0
Y Nagar,1,1,0,0,2,0,1,5,0,1,15,300.0
JR Hopes,3,9,1,0,2,0,2,17,0,2,31,182.35
KV Sharma,1,2,1,0,0,0,0,4,0,1,4,100.0
DP Vijaykumar,2,1,1,0,1,0,1,6,0,1,13,216.67
HV Patel,1,1,0,0,2,0,0,4,0,1,9,225.0
DL Vettori,0,2,0,0,0,0,0,2,0,1,2,100.0
KMDN Kulasekara,4,1,0,0,0,0,0,5,0,1,1,20.0
SB Jakati,2,4,0,0,3,0,2,11,0,2,28,254.55
BB Sran,1,3,0,0,0,0,0,4,0,1,3,75.0
Mustafizur Rahman,3,0,0,0,0,0,0,3,1,1,0,0.0
MN Samuels,4,3,0,0,2,0,0,9,0,1,11,122.22
JD Ryder,4,3,1,0,1,0,0,9,0,1,9,100.0
AD Mathews,5,3,0,0,1,0,0,9,0,1,7,77.78
R Sharma,3,7,0,0,1,0,1,12,0,2,17,141.67
JJ van der Wath,5,1,0,0,4,0,3,13,0,1,35,269.23
A Mithun,2,5,0,0,1,0,0,8,0,1,9,112.5
CK Langeveldt,0,2,1,0,0,0,0,3,0,1,4,133.33
AM Salvi,5,0,0,0,2,0,0,7,0,1,8,114.29
S Sriram,0,0,1,0,1,0,3,5,0,1,24,480.0
Umar Gul,4,2,1,0,0,0,0,7,0,1,4,57.14
BAW Mendis,4,3,0,0,2,0,0,9,1,1,11,122.22
LR Shukla,0,3,0,0,0,0,1,4,0,1,9,225.0
RJ Harris,1,0,0,0,0,0,0,1,1,1,0,0.0
TL Suman,2,7,1,0,1,0,0,11,0,2,13,118.18
GD McGrath,2,2,0,0,0,0,0,4,0,1,2,50.0
S Sreesanth,8,4,0,0,4,0,0,16,0,2,20,125.0
P Parameswaran,4,1,0,0,1,0,1,7,0,1,11,157.14
RV Gomez,0,1,0,0,0,0,0,1,0,1,1,100.0
WD Parnell,2,2,0,0,0,0,0,4,0,1,2,50.0
Yuvraj Singh,1,2,1,0,0,0,1,5,0,1,10,200.0
MR Marsh,2,2,0,0,1,0,0,5,0,1,6,120.0
A Choudhary,3,1,0,0,0,0,0,4,0,1,1,25.0
A Chandila,4,5,1,1,1,0,1,13,0,1,20,153.85
JP Duminy,5,0,0,0,2,0,0,7,2,2,8,114.29
JD Unadkat,4,1,0,0,1,0,0,6,0,1,5,83.33
SN Thakur,5,1,0,0,1,0,0,7,1,1,5,71.43
AN Ahmed,2,4,0,0,3,0,0,9,0,1,16,177.78
A Symonds,1,1,0,0,1,0,0,3,0,1,5,166.67
S Tyagi,2,2,0,0,0,0,0,4,0,1,2,50.0
DE Bollinger,6,2,1,0,1,0,2,12,0,1,20,166.67
JM Kemp,0,2,0,0,2,0,0,4,0,1,10,250.0
