,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
RV Gomez,2,2,0,0,2,0,1,7,0,1,16,228.57
DP Vijaykumar,4,3,0,0,3,0,1,11,0,2,21,190.91
SB Styris,2,8,0,0,0,0,0,10,0,2,8,80.0
Shahid Afridi,8,5,0,0,3,0,1,17,0,2,23,135.29
SB Bangar,3,2,0,0,1,0,0,6,1,1,6,100.0
R Rampaul,2,2,0,0,0,0,0,4,0,2,2,50.0
J Syed Mohammad,1,3,0,0,1,0,0,5,1,1,7,140.0
V Sehwag,0,2,0,0,1,0,0,3,0,1,6,200.0
CR Woakes,4,7,2,0,6,0,1,20,0,2,41,205.0
Kuldeep Yadav,4,15,1,0,2,0,1,23,1,2,31,134.78
A Chandila,2,3,0,0,0,0,0,5,0,1,3,60.0
R Shukla,2,0,0,0,1,0,0,3,0,1,4,133.33
JP Faulkner,2,3,0,0,1,0,0,6,1,1,7,116.67
CRD Fernando,3,0,0,0,2,0,0,5,0,1,8,160.0
FH Edwards,3,0,1,0,0,0,0,4,0,1,2,50.0
Y Venugopal Rao,0,2,0,0,1,0,0,3,0,1,6,200.0
RG Sharma,4,3,0,0,0,0,0,7,1,2,3,42.86
DJG Sammy,2,4,2,0,3,0,0,11,0,2,20,181.82
AB McDonald,3,0,0,0,1,0,1,5,0,1,10,200.0
GS Sandhu,0,2,1,0,0,0,0,3,0,1,4,133.33
JA Morkel,1,0,1,0,1,0,0,3,0,1,6,200.0
J Yadav,1,0,0,0,0,0,0,1,1,1,0,0.0
K Rabada,3,2,3,0,0,0,1,9,0,1,14,155.56
PJ Cummins,9,7,0,0,3,0,0,19,1,4,19,100.0
Mohammed Siraj,2,1,0,0,0,0,0,3,1,1,1,33.33
AD Mascarenhas,4,0,1,0,1,0,1,7,0,1,12,171.43
Kamran Khan,1,4,0,0,1,0,2,8,0,1,20,250.0
J Suchith,2,0,0,0,1,0,0,3,1,1,4,133.33
V Pratap Singh,3,1,0,0,1,0,2,7,0,1,17,242.86
AA Jhunjhunwala,2,3,1,0,0,0,0,6,0,1,5,83.33
VRV Singh,8,6,0,0,1,0,3,18,0,3,28,155.56
J Theron,2,2,1,0,0,0,1,6,2,2,10,166.67
SN Thakur,3,3,2,0,0,0,0,8,0,2,7,87.5
Imran Tahir,3,4,2,0,2,0,0,11,0,3,16,145.45
R Sathish,0,2,1,0,3,0,0,6,0,1,16,266.67
SM Pollock,2,1,0,0,1,0,0,4,0,2,5,125.0
Mohammad Asif,1,3,0,0,0,0,0,4,0,2,3,75.0
SJ Srivastava,1,2,0,0,0,0,0,3,0,1,2,66.67
Yuvraj Singh,3,2,0,0,0,0,1,6,1,2,8,133.33
S Badree,2,1,0,0,0,0,0,3,0,1,1,33.33
A Choudhary,1,2,0,0,0,0,0,3,0,1,2,66.67
TM Head,0,2,0,0,2,0,0,4,0,1,10,250.0
P Suyal,1,2,1,0,0,0,0,4,0,1,4,100.0
LH Ferguson,0,2,0,0,0,0,0,2,0,1,2,100.0
BA Stokes,4,2,0,0,2,0,0,8,0,1,10,125.0
RD Chahar,0,1,1,0,0,0,1,3,0,1,9,300.0
PM Sarvesh Kumar,2,1,0,0,2,0,0,5,0,1,9,180.0
VS Yeligati,1,1,0,0,2,0,0,4,0,1,9,225.0
MA Khote,2,1,2,0,0,0,0,5,1,1,5,100.0
D Wiese,7,8,1,0,2,0,1,19,0,2,24,126.32
HV Patel,19,5,2,0,3,0,0,29,1,2,21,72.41
WPUJC Vaas,2,0,0,0,0,0,1,3,1,1,6,200.0
BE Hendricks,2,3,0,0,0,0,0,5,0,1,3,60.0
Gurkeerat Singh,3,3,3,0,2,0,0,11,0,1,17,154.55
CH Morris,11,4,2,0,1,0,0,18,3,4,12,66.67
ND Doshi,0,1,0,0,1,0,1,3,0,1,11,366.67
AL Menaria,0,1,0,0,0,0,0,1,0,1,1,100.0
SM Harwood,5,1,0,0,0,0,0,6,0,1,1,16.67
TG Southee,3,1,0,0,0,0,0,4,0,1,1,25.0
RS Bopara,1,3,0,0,0,0,0,4,0,1,3,75.0
YA Abdulla,1,3,0,0,2,0,0,6,0,1,11,183.33
TL Suman,0,3,1,0,1,0,2,7,0,1,21,300.0
Shoaib Ahmed,0,3,0,0,0,0,0,3,0,1,3,100.0
