,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
Shoaib Malik,2,1,0,0,0,0,0,3,0,1,1,33.33
Mohammad Asif,2,3,0,0,3,0,0,8,0,1,15,187.5
V Sehwag,1,1,1,0,0,0,1,4,0,1,9,225.0
S Dhawan,1,2,0,0,0,0,0,3,0,1,2,66.67
R Rampaul,10,4,1,0,1,0,0,16,0,1,10,62.5
A Mithun,5,3,1,0,2,0,0,11,1,1,13,118.18
Kamran Khan,3,0,0,0,0,0,0,3,1,1,0,0.0
MR Marsh,9,1,0,0,3,0,0,13,1,1,13,100.0
SW Tait,2,0,0,0,0,0,0,2,1,1,0,0.0
P Parameswaran,3,3,2,0,0,0,0,8,0,1,7,87.5
RV Gomez,4,2,0,0,0,0,0,6,1,1,2,33.33
DE Bollinger,2,1,0,0,1,0,0,4,0,1,5,125.0
Parvez Rasool,4,1,0,0,0,0,0,5,1,1,1,20.0
CJ Anderson,0,2,0,0,0,0,0,2,0,1,2,100.0
S Aravind,0,1,0,0,0,0,0,1,0,1,1,100.0
J Syed Mohammad,7,4,0,0,0,0,0,11,0,1,4,36.36
V Kohli,0,2,0,0,0,0,0,2,0,1,2,100.0
