,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JW Hastings,3,2,1,0,1,0,0,7,0,1,8,114.29
GB Hogg,6,1,0,0,1,0,0,8,0,1,5,62.5
TA Boult,4,3,2,0,2,0,0,11,0,2,15,136.36
CR Woakes,6,2,0,0,0,0,0,8,0,1,2,25.0
Kuldeep Yadav,3,2,0,0,0,0,1,6,1,1,8,133.33
SMSM Senanayake,5,6,0,0,0,0,0,11,0,1,6,54.55
R Bhatia,1,7,0,0,0,0,0,8,0,2,7,87.5
DJ Hussey,3,2,1,0,1,0,0,7,0,2,8,114.29
RJ Harris,0,1,0,0,0,0,0,1,0,1,1,100.0
Azhar Mahmood,1,2,0,0,0,0,0,3,1,1,2,66.67
P Negi,3,5,2,0,2,0,1,13,0,2,23,176.92
DL Vettori,2,4,0,0,2,0,0,8,0,1,12,150.0
A Mithun,1,2,0,0,1,0,0,4,0,1,6,150.0
CH Gayle,1,1,0,0,0,0,0,2,0,1,1,50.0
GD McGrath,4,2,0,0,0,0,0,6,0,1,2,33.33
Mohammad Asif,1,1,0,0,1,0,0,3,0,1,5,166.67
VY Mahesh,3,1,0,0,2,0,0,6,0,1,9,150.0
Shoaib Malik,1,1,0,0,0,0,0,2,0,1,1,50.0
V Sehwag,1,0,0,0,0,0,0,1,1,1,0,0.0
J Theron,6,6,0,0,3,0,0,15,0,2,18,120.0
Yuvraj Singh,2,3,0,0,1,0,0,6,0,1,7,116.67
P Suyal,4,2,0,0,2,0,0,8,0,1,10,125.0
JJ Bumrah,3,4,0,0,2,0,0,9,0,2,12,133.33
Harbhajan Singh,15,6,3,0,1,0,0,25,1,5,16,64.0
R Shukla,2,0,0,0,0,0,0,2,0,1,0,0.0
Shahid Afridi,2,4,0,0,0,0,0,6,0,1,4,66.67
PM Sarvesh Kumar,3,1,0,0,0,0,0,4,1,1,1,25.0
P Sahu,0,6,0,0,0,0,2,8,0,1,18,225.0
WD Parnell,6,3,1,0,2,0,0,12,1,2,13,108.33
R Sharma,2,1,0,0,0,0,0,3,1,1,1,33.33
SM Pollock,5,0,1,0,1,0,0,7,0,1,6,85.71
VRV Singh,4,2,0,0,1,0,0,7,0,1,6,85.71
JR Hopes,3,3,0,0,2,0,0,8,0,1,11,137.5
Harmeet Singh,1,5,0,0,2,0,1,9,0,1,19,211.11
BB Sran,8,1,0,0,2,0,0,11,1,1,9,81.82
SB Wagh,5,2,0,0,2,0,0,9,0,1,10,111.11
Mohammad Hafeez,1,2,0,0,0,0,0,3,0,1,2,66.67
AN Ahmed,4,2,0,0,2,0,0,8,0,1,10,125.0
D Wiese,3,0,0,0,0,0,0,3,1,1,0,0.0
PP Ojha,1,5,1,1,3,0,0,11,0,1,22,200.0
