,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
M Kartik,3,3,0,0,2,0,0,8,0,1,11,137.5
R Rampaul,3,0,0,0,0,0,0,3,1,1,0,0.0
S Kaul,2,5,1,0,0,0,0,8,1,2,7,87.5
Rashid Khan,6,12,1,0,0,0,0,19,1,2,14,73.68
S Badree,4,6,0,0,4,0,1,15,0,2,28,186.67
P Negi,4,10,2,0,0,0,0,16,0,3,14,87.5
S Aravind,6,3,1,0,1,0,0,11,1,2,9,81.82
J Suchith,2,10,2,0,2,0,0,16,0,2,22,137.5
M Muralitharan,1,2,0,0,0,0,0,3,0,1,2,66.67
Shakib Al Hasan,3,6,0,0,0,0,0,9,0,2,6,66.67
AD Russell,2,3,1,0,3,0,0,9,1,2,17,188.89
PP Chawla,6,13,5,0,0,0,0,24,1,4,23,95.83
R Sathish,1,3,0,0,0,0,0,4,0,1,3,75.0
NLTC Perera,4,3,0,0,0,0,0,7,0,1,3,42.86
I Sharma,5,4,1,0,2,0,0,12,1,2,14,116.67
MS Gony,1,4,0,0,0,0,1,6,0,2,10,166.67
P Awana,3,2,0,0,2,0,0,7,0,3,10,142.86
Azhar Mahmood,0,4,0,0,0,0,0,4,0,1,4,100.0
CH Morris,3,5,0,0,2,0,1,11,0,2,19,172.73
DP Nannes,0,1,1,0,1,0,1,4,0,1,13,325.0
NM Coulter-Nile,3,0,0,0,1,0,0,4,0,1,4,100.0
AD Mathews,0,2,0,0,1,0,0,3,0,1,6,200.0
JEC Franklin,0,2,0,0,0,0,0,2,0,1,2,100.0
MM Patel,3,1,2,0,2,0,0,8,1,1,13,162.5
L Balaji,2,3,1,0,4,0,0,10,0,1,21,210.0
VY Mahesh,2,0,0,0,1,0,1,4,0,1,10,250.0
KMDN Kulasekara,1,4,0,0,2,0,0,7,0,1,12,171.43
IK Pathan,0,4,2,0,0,0,0,6,0,2,8,133.33
J Theron,2,2,0,0,0,0,1,5,1,1,8,160.0
PV Tambe,0,2,0,0,0,0,0,2,0,1,2,100.0
Anureet Singh,1,1,0,0,0,0,0,2,0,1,1,50.0
Karanveer Singh,1,4,0,0,2,0,0,7,0,1,12,171.43
C de Grandhomme,1,1,1,0,1,0,0,4,0,1,7,175.0
Kuldeep Yadav,3,6,2,0,1,0,0,12,0,1,14,116.67
JA Morkel,6,3,0,0,1,0,0,10,0,1,7,70.0
AD Mascarenhas,1,1,0,0,0,0,0,2,0,1,1,50.0
A Chandila,2,1,0,0,0,0,0,3,0,1,1,33.33
CJ Anderson,5,2,2,0,0,0,0,9,0,1,6,66.67
S Gopal,0,3,0,0,0,0,0,3,0,1,3,100.0
P Suyal,4,2,2,1,1,0,1,11,0,1,19,172.73
P Sahu,3,5,1,0,1,0,0,10,0,1,11,110.0
KJ Abbott,1,1,1,0,3,0,0,6,0,1,15,250.0
M Morkel,0,2,0,0,2,0,0,4,0,1,10,250.0
