,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
P Kumar,12,11,1,0,3,0,1,28,0,5,31,110.71
A Ashish Reddy,1,4,1,0,0,0,0,6,0,2,6,100.0
CJ Anderson,2,3,3,0,4,0,2,14,0,2,37,264.29
JJ Bumrah,7,3,0,0,2,0,2,14,0,3,23,164.29
Harbhajan Singh,19,23,4,0,3,0,1,50,3,7,49,98.0
DL Vettori,5,5,1,0,1,0,2,14,0,1,23,164.29
Z Khan,5,4,1,0,4,0,0,14,0,3,22,157.14
RR Bhatkal,0,2,0,0,1,0,2,5,0,1,18,360.0
M Muralitharan,3,4,2,0,0,0,0,9,1,1,8,88.89
V Kohli,0,4,1,0,0,0,0,5,0,2,6,120.0
KA Pollard,3,6,1,0,0,0,0,10,0,3,8,80.0
P Awana,1,1,0,0,2,0,0,4,0,1,9,225.0
Azhar Mahmood,2,0,1,0,0,0,0,3,1,1,2,66.67
IK Pathan,5,2,0,0,2,0,0,9,0,1,10,111.11
M Morkel,5,1,0,0,0,0,0,6,1,2,1,16.67
KK Cooper,6,7,1,0,1,0,0,15,1,2,13,86.67
R Bhatia,4,16,2,0,0,0,0,22,1,4,20,90.91
PV Tambe,6,11,4,0,4,0,1,26,1,4,41,157.69
JP Faulkner,5,8,2,0,0,0,0,15,1,3,12,80.0
Iqbal Abdulla,5,9,1,0,2,0,1,18,0,3,25,138.89
B Lee,1,0,0,0,0,0,0,1,1,1,0,0.0
CH Morris,2,4,0,0,0,0,0,6,0,3,4,66.67
J Yadav,0,3,0,0,0,0,0,3,0,1,3,100.0
Yuvraj Singh,5,13,0,0,1,0,0,19,0,2,17,89.47
GS Sandhu,0,2,2,0,0,0,0,4,0,1,6,150.0
Shakib Al Hasan,2,3,0,0,1,0,0,6,1,2,7,116.67
AL Menaria,3,2,0,0,0,0,1,6,0,1,8,133.33
A Singh,1,5,2,0,2,0,0,10,0,1,17,170.0
SK Trivedi,1,11,1,0,0,0,1,14,0,1,19,135.71
J Suchith,2,5,0,0,0,0,0,7,1,2,5,71.43
HH Pandya,0,2,0,0,0,0,0,2,0,1,2,100.0
MJ McClenaghan,9,2,0,0,4,0,2,17,1,3,30,176.47
V Pratap Singh,1,2,0,1,0,0,0,4,1,1,5,125.0
AA Jhunjhunwala,4,2,0,0,0,0,0,6,0,1,2,33.33
SP Narine,1,7,0,0,0,0,0,8,0,2,7,87.5
YK Pathan,0,1,0,0,0,0,0,1,0,1,1,100.0
JH Kallis,1,5,0,0,0,0,0,6,0,1,5,83.33
L Balaji,0,1,0,0,0,0,0,1,0,1,1,100.0
AB Dinda,3,1,0,0,0,0,1,5,0,1,7,140.0
HV Patel,4,3,0,0,0,0,0,7,1,2,3,42.86
YS Chahal,6,13,1,0,0,0,0,20,1,4,15,75.0
D Wiese,3,8,0,0,2,0,1,14,0,3,22,157.14
S Gopal,0,3,0,0,0,0,0,3,0,1,3,100.0
SB Jakati,5,8,1,0,3,0,2,19,0,2,34,178.95
DJ Bravo,2,3,0,0,0,0,1,6,0,1,9,150.0
RA Jadeja,1,3,1,0,0,0,1,6,0,1,11,183.33
BE Hendricks,1,1,0,2,1,0,0,5,0,1,11,220.0
Gurkeerat Singh,2,5,0,0,0,0,0,7,0,1,5,71.43
GJ Maxwell,2,2,0,0,1,0,0,5,0,2,6,120.0
Anureet Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
R Rampaul,4,1,0,0,1,0,1,7,0,1,11,157.14
MA Starc,3,4,1,1,3,0,1,13,0,2,27,207.69
S Rana,0,1,0,0,0,0,0,1,0,1,1,100.0
KJ Abbott,5,4,2,0,2,0,0,13,0,1,16,123.08
P Sahu,3,7,2,0,2,0,0,14,0,1,19,135.71
MM Sharma,1,6,0,0,1,0,0,8,1,1,10,125.0
PP Ojha,2,2,0,0,0,0,0,4,0,1,2,50.0
S Aravind,5,2,0,1,0,0,0,8,0,1,5,62.5
